document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,22,LONGARINA 3 LUG S/BRAÇO ESTOFADA LONGARINA 3 LUG S/BRAÇO ESTOFADA,43,"R$ 509,25",,,,,,,73,pdf_tabela,"TABELA p.73 | trecho=""Item 22 - LONGARINA 3 LUG S/BRAÇO ESTOFADA LONGARINA 3 LUG S/BRAÇO ESTOFADA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,23,LONGARINA 3 LUG S/BRAÇO POLIPROPILENO LONGARINA 3 LUG S/BRAÇO POLIPROPILENO,52,"R$ 503,50",,,,,,,73,pdf_tabela,"TABELA p.73 | trecho=""Item 23 - LONGARINA 3 LUG S/BRAÇO POLIPROPILENO LONGARINA 3 LUG S/BRAÇO POLIPROPILENO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,24,MÁQUINAS FOTOGRÁFICAS MÁQUINAS FOTOGRÁFICAS Com Lente AF-S 18-140mm VR,9,"R$ 20.404,07",,,,,,,73,pdf_tabela,"TABELA p.73 | trecho=""Item 24 - MÁQUINAS FOTOGRÁFICAS MÁQUINAS FOTOGRÁFICAS Com Lente AF-S 18-140mm VR""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,25,MÁQUINAS FOTOGRÁFICAS MÁQUINAS FOTOGRÁFICAS Com Lente AF-S 18-140mm VR,2,"R$ 20.404,07",,,,,,,74,pdf_tabela,"TABELA p.74 | trecho=""Item 25 - MÁQUINAS FOTOGRÁFICAS MÁQUINAS FOTOGRÁFICAS Com Lente AF-S 18-140mm VR""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,26,"MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO SECRETÁRIO, 2,00 X 1,60, EM MDF MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO",27,"R$ 1.167,95",,,,,,,74,pdf_tabela,"TABELA p.74 | trecho=""Item 26 - MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO DE TRABALHO SECRETÁRIO, 2,00 X 1,60, EM MDF MESA PARA ESCRITÓRIO EM L OU ESTAÇÃO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,27,"MESA 1,20 X 0,75, COM 2 GAV COM CHAVE, EM MDF MESA 1,20 X 0,75, COM 2 GAV COM CHAVE, EM MDF",46,"R$ 745,33",,,,,,,74,pdf_tabela,"TABELA p.74 | trecho=""Item 27 - MESA 1,20 X 0,75, COM 2 GAV COM CHAVE, EM MDF MESA 1,20 X 0,75, COM 2 GAV COM CHAVE, EM MDF""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,2,"GAV COM CHAVE, EM MDF MESA 1,20 X 0,75, COM 2 GAV COM CHAVE, EM MDF",2,"R$ 745,33",,,,,,,74,pdf_tabela,"TABELA p.74 | trecho=""Item 2 - GAV COM CHAVE, EM MDF MESA 1,20 X 0,75, COM 2 GAV COM CHAVE, EM MDF""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,28,"MESA 1,60 X 0,75 COM 2 GAV COM CHAVE, EM MDF MESA 1,60 X 0,75 COM 2 GAV COM CHAVE, EM MDF",93,"R$ 655,56",,,,,,,75,pdf_tabela,"TABELA p.75 | trecho=""Item 28 - MESA 1,60 X 0,75 COM 2 GAV COM CHAVE, EM MDF MESA 1,60 X 0,75 COM 2 GAV COM CHAVE, EM MDF""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,29,"MESA COM 6 CADEIRAS, REDONDA, TAMPO GRANITO MESA COM 6 CADEIRAS, REDONDA, TAMPO GRANITO",14,"R$ 1.712,27",,,,,,,75,pdf_tabela,"TABELA p.75 | trecho=""Item 29 - MESA COM 6 CADEIRAS, REDONDA, TAMPO GRANITO MESA COM 6 CADEIRAS, REDONDA, TAMPO GRANITO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,30,MESA DE REUNIÃO COM 12 LUGARES MESA DE REUNIÃO COM 12 LUGARES,9,"R$ 5.828,55",,,,,,,75,pdf_tabela,"TABELA p.75 | trecho=""Item 30 - MESA DE REUNIÃO COM 12 LUGARES MESA DE REUNIÃO COM 12 LUGARES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,2,"GAV COM CHAVE, EM MDF MESA 1,60 X 0,75 COM 2 GAV COM CHAVE, EM MDF",2,"R$ 5.828,55",,,,,,,75,pdf_tabela,"TABELA p.75 | trecho=""Item 2 - GAV COM CHAVE, EM MDF MESA 1,60 X 0,75 COM 2 GAV COM CHAVE, EM MDF""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,31,MESA EM,1.2,"R$ 1.164,53",,,,,,,76,pdf_tabela,"TABELA p.76 | trecho=""Item 31 - MESA EM""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,32,"MESA ESCRITÓRIO SECRETARIA 1,20 X 0,60 X 75 C/ 02 GAV, EM MDF MESA ESCRITÓRIO SECRETARIA 1,20 X 0,60 X 75 C/ 02 GAV, EM",9,"R$ 697,59",,,,,,,76,pdf_tabela,"TABELA p.76 | trecho=""Item 32 - MESA ESCRITÓRIO SECRETARIA 1,20 X 0,60 X 75 C/ 02 GAV, EM MDF MESA ESCRITÓRIO SECRETARIA 1,20 X 0,60 X 75 C/ 02 GAV, EM""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,33,MESA PARA REFEITÓRIO COM BANCOS FIXO Mesa para Refeitório,240,"R$ 5.269,67",,,,,,,76,pdf_tabela,"TABELA p.76 | trecho=""Item 33 - MESA PARA REFEITÓRIO COM BANCOS FIXO Mesa para Refeitório""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,34,MESA PARA REFEITÓRIO COM BANCOS FIXO Mesa para Refeitório,240,"R$ 5.269,67",,,,,,,77,pdf_tabela,"TABELA p.77 | trecho=""Item 34 - MESA PARA REFEITÓRIO COM BANCOS FIXO Mesa para Refeitório""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,35,"MESA PLÁSTICA, COR BRANCA, POLIPROPILENO MESA PLÁSTICA, COR BRANCA, POLIPROPILENO",354,"R$ 151,73",,,,,,,77,pdf_tabela,"TABELA p.77 | trecho=""Item 35 - MESA PLÁSTICA, COR BRANCA, POLIPROPILENO MESA PLÁSTICA, COR BRANCA, POLIPROPILENO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,36,MICROFONE COM FIO MICROFONE COM FIO,25,"R$ 205,50",,,,,,,78,pdf_tabela,"TABELA p.78 | trecho=""Item 36 - MICROFONE COM FIO MICROFONE COM FIO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,37,MICROFONE SEM FIO MICROFONE SEM FIO,39,"R$ 277,00",,,,,,,78,pdf_tabela,"TABELA p.78 | trecho=""Item 37 - MICROFONE SEM FIO MICROFONE SEM FIO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,38,ROTEADOR Roteador com processador dual,33,"R$ 1.158,00",,,,,,,78,pdf_tabela,"TABELA p.78 | trecho=""Item 38 - ROTEADOR Roteador com processador dual""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,39,"MONITOR LED 19” Monitor LED de 19 polegadas , formato widescreen, com resolução nativa mínima de 1440x900 pixels",9,"R$ 696,89",,,,,,,78,pdf_tabela,"TABELA p.78 | trecho=""Item 39 - MONITOR LED 19” Monitor LED de 19 polegadas , formato widescreen, com resolução nativa mínima de 1440x900 pixels""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,40,"MONITOR LED 23,6” Monitor LED de 23,6 polegadas , resolução Full HD (1920x1080 pixels), formato widescreen 16",94,"R$ 1.899,19",,,,,,,79,pdf_tabela,"TABELA p.79 | trecho=""Item 40 - MONITOR LED 23,6” Monitor LED de 23,6 polegadas , resolução Full HD (1920x1080 pixels), formato widescreen 16""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,41,"MONITOR LED 23,6” Monitor LED de 23,6 polegadas , resolução Full HD (1920x1080 pixels), formato widescreen 16",23,"R$ 1.899,19",,,,,,,79,pdf_tabela,"TABELA p.79 | trecho=""Item 41 - MONITOR LED 23,6” Monitor LED de 23,6 polegadas , resolução Full HD (1920x1080 pixels), formato widescreen 16""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,42,"NOTEBOOK CORE I 3, NOTEBOOK CORE I 3, 12ª Geração Intel® Core™ i3-1215 U (6- core, cache de 10 MB, até 4.4 GHz) 4 GB",15,"R$ 4.003,52",,,,,,,79,pdf_tabela,"TABELA p.79 | trecho=""Item 42 - NOTEBOOK CORE I 3, NOTEBOOK CORE I 3, 12ª Geração Intel® Core™ i3-1215 U (6- core, cache de 10 MB, até 4.4 GHz) 4 GB""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,43,"NOTEBOOK CORE I 5, NOTEBOOK CORE I 5, 12ª Geração Intel® Core™ i5-1235 U (10- core, cache de 12 MB, até 4.4 GHz) 8 GB",104,"R$ 4.452,00",,,,,,,80,pdf_tabela,"TABELA p.80 | trecho=""Item 43 - NOTEBOOK CORE I 5, NOTEBOOK CORE I 5, 12ª Geração Intel® Core™ i5-1235 U (10- core, cache de 12 MB, até 4.4 GHz) 8 GB""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,44,"NOTEBOOK CORE I 5, NOTEBOOK CORE I 5, 12ª Geração Intel® Core™ i5-1235 U (10- core, cache de 12 MB, até 4.4 GHz) 8 GB",26,"R$ 4.452,00",,,,,,,80,pdf_tabela,"TABELA p.80 | trecho=""Item 44 - NOTEBOOK CORE I 5, NOTEBOOK CORE I 5, 12ª Geração Intel® Core™ i5-1235 U (10- core, cache de 12 MB, até 4.4 GHz) 8 GB""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,45,"NOTEBOOK CORE I 7, NOTEBOOK CORE I 7, 12ª Geração Intel® Core™ i7-1255 U (10- core, cache de 12 MB, até 4.7 GHz) 8 GB",67,"R$ 7.586,67",,,,,,,81,pdf_tabela,"TABELA p.81 | trecho=""Item 45 - NOTEBOOK CORE I 7, NOTEBOOK CORE I 7, 12ª Geração Intel® Core™ i7-1255 U (10- core, cache de 12 MB, até 4.7 GHz) 8 GB""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,46,"NOTEBOOK CORE I 7, NOTEBOOK CORE I 7, 12ª Geração Intel® Core™ i7-1255 U (10- core, cache de 12 MB, até 4.7 GHz) 8 GB",17,"R$ 7.586,67",,,,,,,81,pdf_tabela,"TABELA p.81 | trecho=""Item 46 - NOTEBOOK CORE I 7, NOTEBOOK CORE I 7, 12ª Geração Intel® Core™ i7-1255 U (10- core, cache de 12 MB, até 4.7 GHz) 8 GB""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,47,"NOTEBOOK NOTEBOOK Processador Core ™ i7- HX de 13ª geração (núcleos de eficiência de até 3,60 GHz núcleos de desempenho",5,"R$ 7.737,33",,,,,,,82,pdf_tabela,"TABELA p.82 | trecho=""Item 47 - NOTEBOOK NOTEBOOK Processador Core ™ i7- HX de 13ª geração (núcleos de eficiência de até 3,60 GHz núcleos de desempenho""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,48,PAINEL COM PÉ DIGITAL DE SENHA + TIRA SENHA PAINEL COM PÉ DIGITAL DE SENHA + TIRA SENHA,4,"R$ 1.009,15",,,,,,,82,pdf_tabela,"TABELA p.82 | trecho=""Item 48 - PAINEL COM PÉ DIGITAL DE SENHA + TIRA SENHA PAINEL COM PÉ DIGITAL DE SENHA + TIRA SENHA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,49,"PAINEL EM MDF PARA TV ATÉ 75 PAINEL EM MDF PARA TV ATÉ 75""",15,"R$ 575,50",,,,,,,82,pdf_tabela,"TABELA p.82 | trecho=""Item 49 - PAINEL EM MDF PARA TV ATÉ 75 PAINEL EM MDF PARA TV ATÉ 75""""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,4.800,"MHz (SODIMM)(2 x 8 GB) Storage 1 TB SSD M.2 2242 PCIe Gen4 TLC Display 15,6"" FHD (1920 x 1080), WVA, antirreflexo, sem",15,"R$ 575,50",,,,,,,82,pdf_tabela,"TABELA p.82 | trecho=""Item 4.800 - MHz (SODIMM)(2 x 8 GB) Storage 1 TB SSD M.2 2242 PCIe Gen4 TLC Display 15,6"" FHD (1920 x 1080), WVA, antirreflexo, sem""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,50,PROJETOR DE IMAGEM 3.000 LUMENS PROJETOR DE IMAGEM 3.000 LUMENS,34,"R$ 4.517,40",,,,,,,83,pdf_tabela,"TABELA p.83 | trecho=""Item 50 - PROJETOR DE IMAGEM 3.000 LUMENS PROJETOR DE IMAGEM 3.000 LUMENS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,51,PROJETOR DE IMAGEM 3.000 LUMENS PROJETOR DE IMAGEM 3.000 LUMENS,8,"R$ 4.517,40",,,,,,,83,pdf_tabela,"TABELA p.83 | trecho=""Item 51 - PROJETOR DE IMAGEM 3.000 LUMENS PROJETOR DE IMAGEM 3.000 LUMENS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,52,PROJETOR MULTIMÍDIA PROJETOR MULTIMÍDIA 2600 LUMENS,10,"R$ 3.689,78",,,,,,,83,pdf_tabela,"TABELA p.83 | trecho=""Item 52 - PROJETOR MULTIMÍDIA PROJETOR MULTIMÍDIA 2600 LUMENS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,53,PURIFICADOR DE ÁGUA PURIFICADOR DE ÁGUA,600,"R$ 1.541,83",,,,,,,83,pdf_tabela,"TABELA p.83 | trecho=""Item 53 - PURIFICADOR DE ÁGUA PURIFICADOR DE ÁGUA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,54,"QUADRO BRANCO LOUSA 300x120 CM COM BORDA EM ALUMÍNIO Quadro branco tipo lousa, medindo aproximadamente 300cm de largura",87,"R$ 642,00",,,,,,,83,pdf_tabela,"TABELA p.83 | trecho=""Item 54 - QUADRO BRANCO LOUSA 300x120 CM COM BORDA EM ALUMÍNIO Quadro branco tipo lousa, medindo aproximadamente 300cm de largura""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,55,"QUADRO BRANCO LOUSA 200x120 CM COM BORDA EM ALUMÍNIO Quadro branco tipo lousa, medindo aproximadamente 200cm de largura",34,"R$ 556,65",,,,,,,84,pdf_tabela,"TABELA p.84 | trecho=""Item 55 - QUADRO BRANCO LOUSA 200x120 CM COM BORDA EM ALUMÍNIO Quadro branco tipo lousa, medindo aproximadamente 200cm de largura""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,56,"QUADRO BRANCO LOUSA 90x120 CM COM BORDA EM ALUMÍNIO Quadro branco tipo lousa, medindo aproximadamente 90cm de altura x",19,"R$ 225,59",,,,,,,84,pdf_tabela,"TABELA p.84 | trecho=""Item 56 - QUADRO BRANCO LOUSA 90x120 CM COM BORDA EM ALUMÍNIO Quadro branco tipo lousa, medindo aproximadamente 90cm de altura x""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,57,REFRIGERADOR 360 LTS 1 PTS FROS FREE REFRIGERADOR 360 LTS 1 PTS FROS FREE,4,"R$ 5.656,69",,,,,,,84,pdf_tabela,"TABELA p.84 | trecho=""Item 57 - REFRIGERADOR 360 LTS 1 PTS FROS FREE REFRIGERADOR 360 LTS 1 PTS FROS FREE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,58,REFRIGERADOR 360 LTS DEGELO 2 PTS REFRIGERADOR 360 LTS DEGELO 2 PTS,1,"R$ 5.476,00",,,,,,,84,pdf_tabela,"TABELA p.84 | trecho=""Item 58 - REFRIGERADOR 360 LTS DEGELO 2 PTS REFRIGERADOR 360 LTS DEGELO 2 PTS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,3,60,LTS 1 PTS FROS FREE REFRIGERADOR 360 LTS 1 PTS FROS FREE,4,"R$ 5.656,69",,,,,,,84,pdf_tabela,"TABELA p.84 | trecho=""Item 60 - LTS 1 PTS FROS FREE REFRIGERADOR 360 LTS 1 PTS FROS FREE""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,61,PTS,1,"R$ 5.476,00",,,,,,,84,pdf_tabela,"TABELA p.84 | trecho=""Item 61 - PTS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,59,REFRIGERADOR 415 LTS DEGELO 2 PTS REFRIGERADOR 415 LTS DEGELO 2 PTS,3,"R$ 7.378,55",,,,,,,85,pdf_tabela,"TABELA p.85 | trecho=""Item 59 - REFRIGERADOR 415 LTS DEGELO 2 PTS REFRIGERADOR 415 LTS DEGELO 2 PTS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,60,"ROUPEIRO Roupeiro contendo 3 portas, com puxadores, com amplo espaço interno, dividido com prateleiras, contendo no",2,"R$ 1.127,31",,,,,,,85,pdf_tabela,"TABELA p.85 | trecho=""Item 60 - ROUPEIRO Roupeiro contendo 3 portas, com puxadores, com amplo espaço interno, dividido com prateleiras, contendo no""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,61,SANDUICHEIRA SANDUICHEIRA,16,"R$ 130,00",,,,,,,85,pdf_tabela,"TABELA p.85 | trecho=""Item 61 - SANDUICHEIRA SANDUICHEIRA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,62,"SCANNER Scanner de mesa com alimentação automática de documentos (ADF) , resolução óptica mínima de 600 dpi",18,"R$ 6.076,55",,,,,,,85,pdf_tabela,"TABELA p.85 | trecho=""Item 62 - SCANNER Scanner de mesa com alimentação automática de documentos (ADF) , resolução óptica mínima de 600 dpi""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,63,"SCANNER Scanner de mesa com alimentação automática de documentos (ADF) , resolução óptica mínima de 600 dpi",5,"R$ 6.076,55",,,,,,,85,pdf_tabela,"TABELA p.85 | trecho=""Item 63 - SCANNER Scanner de mesa com alimentação automática de documentos (ADF) , resolução óptica mínima de 600 dpi""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,4,15,LTS DEGELO 2 PTS REFRIGERADOR TS DEGELO,415,,,,,,,,85,pdf_tabela,"TABELA p.85 | trecho=""Item 15 - LTS DEGELO 2 PTS REFRIGERADOR TS DEGELO""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,16,PTS,12,"R$ 6.076,55",,,,,,,85,pdf_tabela,"TABELA p.85 | trecho=""Item 16 - PTS""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,64,SERVIDOR SERVIDOR,5,"R$ 41.245,62",,,,,,,86,pdf_tabela,"TABELA p.86 | trecho=""Item 64 - SERVIDOR SERVIDOR""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,65,SOFÁ C/2 LUGARES SOFÁ C/2 LUGARES,5,"R$ 1.021,75",,,,,,,86,pdf_tabela,"TABELA p.86 | trecho=""Item 65 - SOFÁ C/2 LUGARES SOFÁ C/2 LUGARES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,66,SOFÁ C/3 LUGARES SOFÁ C/3 LUGARES,4,"R$ 2.379,67",,,,,,,86,pdf_tabela,"TABELA p.86 | trecho=""Item 66 - SOFÁ C/3 LUGARES SOFÁ C/3 LUGARES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,4.2,"GHz Turbo, 120 W)",54800,,,,,,,,86,pdf_tabela,"TABELA p.86 | trecho=""Item 4.2 - GHz Turbo, 120 W)""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,2,56,GB PCIe NVMe M.2 (Classe 35),5860,,,,,,,,86,pdf_tabela,"TABELA p.86 | trecho=""Item 56 - GB PCIe NVMe M.2 (Classe 35)""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,13,50,"W (BCC 2 SATA Flexbay L 5.5 UND 2 R$ 41.245,62 AMPLA CONCORRÊNCIA 165 SOFÁ C/2 LUGARES SOFÁ C/ UGARES",2,,,,,,,,86,pdf_tabela,"TABELA p.86 | trecho=""Item 50 - W (BCC 2 SATA Flexbay L 5.5 UND 2 R$ 41.245,62 AMPLA CONCORRÊNCIA 165 SOFÁ C/2 LUGARES SOFÁ C/ UGARES""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,,25,CM LARGURA,3,"R$ 2.379,67",,,,,,,86,pdf_tabela,"TABELA p.86 | trecho=""Item 25 - CM LARGURA""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,67,"SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75 SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75""",15,"R$ 220,00",,,,,,,87,pdf_tabela,"TABELA p.87 | trecho=""Item 67 - SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75 SUPORTE DE AÇO FIXO PARA INSTALAÇÃO DE TV`S ATÉ 75""""",0,
edital 6,edital 6.pdf,a4e39596802bcda737a14d93aff50b8dd399b2a963cf673445293192e500d3d5,161,,,,,,,,,,,,,,,,,,,,,1,68,"TRAVESSEIRO ANTISUFOCANTE TRAVESSEIRO ANTISUFOCANTE, INFANTIL, MEDIDA APROXIMADA DE 0,30 X 0,20 X 0,03 M, BLOCO",3,"R$ 29,97",,,,,,,87,pdf_tabela,"TABELA p.87 | trecho=""Item 68 - TRAVESSEIRO ANTISUFOCANTE TRAVESSEIRO ANTISUFOCANTE, INFANTIL, MEDIDA APROXIMADA DE 0,30 X 0,20 X 0,03 M, BLOCO""",0,
